bsxUhNgetKI\tSick snake\thttps://www.youtube.com/watch?v=bsxUhNgetKI\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=bsxUhNgetKI\tSick snake\thttps://www.youtube.com/watch?v=bsxUhNgetKI\tFrank Cuesta - Santuario Libertad - Videos\tNA		
BmLSrmAnf8c\tTerminamos de llegar a España (y yo en camiseta)\thttps://www.youtube.com/watch?v=BmLSrmAnf8c\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=BmLSrmAnf8c\tTerminamos de llegar a España (y yo en camiseta)\thttps://www.youtube.com/watch?v=BmLSrmAnf8c\tFrank Cuesta - Santuario Libertad - Videos\tNA		
bq1vnY20Zbw\tAparece la lora roja...mientras me duchaba\thttps://www.youtube.com/watch?v=bq1vnY20Zbw\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=bq1vnY20Zbw\tAparece la lora roja...mientras me duchaba\thttps://www.youtube.com/watch?v=bq1vnY20Zbw\tFrank Cuesta - Santuario Libertad - Videos\tNA		
-MRJOtoZ-d0\t6 viboras en el santuario\thttps://www.youtube.com/watch?v=-MRJOtoZ-d0\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=-MRJOtoZ-d0\t6 viboras en el santuario\thttps://www.youtube.com/watch?v=-MRJOtoZ-d0\tFrank Cuesta - Santuario Libertad - Videos\tNA		
GHpCoxVXWsQ\tOs reto a hacer lo mismo!!!!!\thttps://www.youtube.com/watch?v=GHpCoxVXWsQ\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=GHpCoxVXWsQ\tOs reto a hacer lo mismo!!!!!\thttps://www.youtube.com/watch?v=GHpCoxVXWsQ\tFrank Cuesta - Santuario Libertad - Videos\tNA		
IzSQFSwPVyk\tNavidad en el refugio\thttps://www.youtube.com/watch?v=IzSQFSwPVyk\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=IzSQFSwPVyk\tNavidad en el refugio\thttps://www.youtube.com/watch?v=IzSQFSwPVyk\tFrank Cuesta - Santuario Libertad - Videos\tNA		
nibc2aKeZ9U\tLos slow loris saludan\thttps://www.youtube.com/watch?v=nibc2aKeZ9U\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=nibc2aKeZ9U\tLos slow loris saludan\thttps://www.youtube.com/watch?v=nibc2aKeZ9U\tFrank Cuesta - Santuario Libertad - Videos\tNA		
qKI9nEX0yqI\tTarantula gigantesca\thttps://www.youtube.com/watch?v=qKI9nEX0yqI\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=qKI9nEX0yqI\tTarantula gigantesca\thttps://www.youtube.com/watch?v=qKI9nEX0yqI\tFrank Cuesta - Santuario Libertad - Videos\tNA		
CWaQLWQec2s\tCAPERUCITO BLANCO\thttps://www.youtube.com/watch?v=CWaQLWQec2s\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=CWaQLWQec2s\tCAPERUCITO BLANCO\thttps://www.youtube.com/watch?v=CWaQLWQec2s\tFrank Cuesta - Santuario Libertad - Videos\tNA		
uZvQKaNx8Gg\tTrabajando para estos jetas\thttps://www.youtube.com/watch?v=uZvQKaNx8Gg\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=uZvQKaNx8Gg\tTrabajando para estos jetas\thttps://www.youtube.com/watch?v=uZvQKaNx8Gg\tFrank Cuesta - Santuario Libertad - Videos\tNA		
9HO88z3sljs\tLas nutrias matan un vampiro\thttps://www.youtube.com/watch?v=9HO88z3sljs\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=9HO88z3sljs\tLas nutrias matan un vampiro\thttps://www.youtube.com/watch?v=9HO88z3sljs\tFrank Cuesta - Santuario Libertad - Videos\tNA		
IJlUu-X84XM\tUna cueva, unos huevos, un guarro y un loro navideño\thttps://www.youtube.com/watch?v=IJlUu-X84XM\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=IJlUu-X84XM\tUna cueva, unos huevos, un guarro y un loro navideño\thttps://www.youtube.com/watch?v=IJlUu-X84XM\tFrank Cuesta - Santuario Libertad - Videos\tNA		
Uvb6bgxDQlE\tEsto es una locura\thttps://www.youtube.com/watch?v=Uvb6bgxDQlE\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=Uvb6bgxDQlE\tEsto es una locura\thttps://www.youtube.com/watch?v=Uvb6bgxDQlE\tFrank Cuesta - Santuario Libertad - Videos\tNA		
8OK5sptDHSI\tLlegan dinosaurios al santuario\thttps://www.youtube.com/watch?v=8OK5sptDHSI\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=8OK5sptDHSI\tLlegan dinosaurios al santuario\thttps://www.youtube.com/watch?v=8OK5sptDHSI\tFrank Cuesta - Santuario Libertad - Videos\tNA		
snM0Z5IGJkY\tSalvo un pajaro de una muerte segura\thttps://www.youtube.com/watch?v=snM0Z5IGJkY\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=snM0Z5IGJkY\tSalvo un pajaro de una muerte segura\thttps://www.youtube.com/watch?v=snM0Z5IGJkY\tFrank Cuesta - Santuario Libertad - Videos\tNA		
3j1mqOxtGkY\tAnimales salvajes en centros comerciales\thttps://www.youtube.com/watch?v=3j1mqOxtGkY\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=3j1mqOxtGkY\tAnimales salvajes en centros comerciales\thttps://www.youtube.com/watch?v=3j1mqOxtGkY\tFrank Cuesta - Santuario Libertad - Videos\tNA		
RNsjo2CzYps\tAtacan a Gertrudis gravemente\thttps://www.youtube.com/watch?v=RNsjo2CzYps\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=RNsjo2CzYps\tAtacan a Gertrudis gravemente\thttps://www.youtube.com/watch?v=RNsjo2CzYps\tFrank Cuesta - Santuario Libertad - Videos\tNA		
MyOmk3N5fi0\tLa gordi se va de piruleoooooo\thttps://www.youtube.com/watch?v=MyOmk3N5fi0\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=MyOmk3N5fi0\tLa gordi se va de piruleoooooo\thttps://www.youtube.com/watch?v=MyOmk3N5fi0\tFrank Cuesta - Santuario Libertad - Videos\tNA		
nbEeZrseukc\tPangolin VS Gordita\thttps://www.youtube.com/watch?v=nbEeZrseukc\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=nbEeZrseukc\tPangolin VS Gordita\thttps://www.youtube.com/watch?v=nbEeZrseukc\tFrank Cuesta - Santuario Libertad - Videos\tNA		
nUd0GfHV_Ys\tSorpresa sangrienta\thttps://www.youtube.com/watch?v=nUd0GfHV_Ys\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=nUd0GfHV_Ys\tSorpresa sangrienta\thttps://www.youtube.com/watch?v=nUd0GfHV_Ys\tFrank Cuesta - Santuario Libertad - Videos\tNA		
ydKCsACP7Rk\tLa gordi ya vive fuera\thttps://www.youtube.com/watch?v=ydKCsACP7Rk\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=ydKCsACP7Rk\tLa gordi ya vive fuera\thttps://www.youtube.com/watch?v=ydKCsACP7Rk\tFrank Cuesta - Santuario Libertad - Videos\tNA		
vYPBVfq7ZVU\tUn kanguro nadando\thttps://www.youtube.com/watch?v=vYPBVfq7ZVU\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=vYPBVfq7ZVU\tUn kanguro nadando\thttps://www.youtube.com/watch?v=vYPBVfq7ZVU\tFrank Cuesta - Santuario Libertad - Videos\tNA		
qWe-szmrfPs\tJordi descubre los animales del santuario\thttps://www.youtube.com/watch?v=qWe-szmrfPs\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=qWe-szmrfPs\tJordi descubre los animales del santuario\thttps://www.youtube.com/watch?v=qWe-szmrfPs\tFrank Cuesta - Santuario Libertad - Videos\tNA		
jxnVinYCRtE\tSacamos un animal de un infierno...para que viva en el paraiso\thttps://www.youtube.com/watch?v=jxnVinYCRtE\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=jxnVinYCRtE\tSacamos un animal de un infierno...para que viva en el paraiso\thttps://www.youtube.com/watch?v=jxnVinYCRtE\tFrank Cuesta - Santuario Libertad - Videos\tNA		
1xedWZD6lSc\tNutrias atacan capibaras (GUERRA ABIERTA)\thttps://www.youtube.com/watch?v=1xedWZD6lSc\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=1xedWZD6lSc\tNutrias atacan capibaras (GUERRA ABIERTA)\thttps://www.youtube.com/watch?v=1xedWZD6lSc\tFrank Cuesta - Santuario Libertad - Videos\tNA		
XagIW5Yu3X4\t6 PILOTOS DE FORMULA 1 EN EL SANTUARIO\thttps://www.youtube.com/watch?v=XagIW5Yu3X4\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=XagIW5Yu3X4\t6 PILOTOS DE FORMULA 1 EN EL SANTUARIO\thttps://www.youtube.com/watch?v=XagIW5Yu3X4\tFrank Cuesta - Santuario Libertad - Videos\tNA		
HuMdy7yZpIE\tUna cena romantica despues de liberar animales preciosos\thttps://www.youtube.com/watch?v=HuMdy7yZpIE\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=HuMdy7yZpIE\tUna cena romantica despues de liberar animales preciosos\thttps://www.youtube.com/watch?v=HuMdy7yZpIE\tFrank Cuesta - Santuario Libertad - Videos\tNA		
LuM-oYIa9g0\tJamon se muda al refugio\thttps://www.youtube.com/watch?v=LuM-oYIa9g0\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=LuM-oYIa9g0\tJamon se muda al refugio\thttps://www.youtube.com/watch?v=LuM-oYIa9g0\tFrank Cuesta - Santuario Libertad - Videos\tNA		
tjHrs54ZRAw\tKanguros, wallabys, nutrias y sandias\thttps://www.youtube.com/watch?v=tjHrs54ZRAw\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=tjHrs54ZRAw\tKanguros, wallabys, nutrias y sandias\thttps://www.youtube.com/watch?v=tjHrs54ZRAw\tFrank Cuesta - Santuario Libertad - Videos\tNA		
zpA7KKRV7AI\tWild Jordi vuelve a casa\thttps://www.youtube.com/watch?v=zpA7KKRV7AI\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=zpA7KKRV7AI\tWild Jordi vuelve a casa\thttps://www.youtube.com/watch?v=zpA7KKRV7AI\tFrank Cuesta - Santuario Libertad - Videos\tNA		
9xJcPoLf_1Y\tPeleas de nutrias\thttps://www.youtube.com/watch?v=9xJcPoLf_1Y\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=9xJcPoLf_1Y\tPeleas de nutrias\thttps://www.youtube.com/watch?v=9xJcPoLf_1Y\tFrank Cuesta - Santuario Libertad - Videos\tNA		
2VwDGrstSo8\tEn la naturaleza no existe el feminismo\thttps://www.youtube.com/watch?v=2VwDGrstSo8\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=2VwDGrstSo8\tEn la naturaleza no existe el feminismo\thttps://www.youtube.com/watch?v=2VwDGrstSo8\tFrank Cuesta - Santuario Libertad - Videos\tNA		
t0ElmNTdB7A\tUna nutria sale del santuario\thttps://www.youtube.com/watch?v=t0ElmNTdB7A\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=t0ElmNTdB7A\tUna nutria sale del santuario\thttps://www.youtube.com/watch?v=t0ElmNTdB7A\tFrank Cuesta - Santuario Libertad - Videos\tNA		
P4u72tLlmOg\tLa cueva se llena de vida\thttps://www.youtube.com/watch?v=P4u72tLlmOg\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=P4u72tLlmOg\tLa cueva se llena de vida\thttps://www.youtube.com/watch?v=P4u72tLlmOg\tFrank Cuesta - Santuario Libertad - Videos\tNA		
xWIy3xxQUZ8\tEl bicho mas raro del santuario\thttps://www.youtube.com/watch?v=xWIy3xxQUZ8\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=xWIy3xxQUZ8\tEl bicho mas raro del santuario\thttps://www.youtube.com/watch?v=xWIy3xxQUZ8\tFrank Cuesta - Santuario Libertad - Videos\tNA		
sf404-7u914\tAlmodovar os saluda desde el refugio\thttps://www.youtube.com/watch?v=sf404-7u914\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=sf404-7u914\tAlmodovar os saluda desde el refugio\thttps://www.youtube.com/watch?v=sf404-7u914\tFrank Cuesta - Santuario Libertad - Videos\tNA		
bVDyIRpF100\tLa gran extincion de animales salvajes\thttps://www.youtube.com/watch?v=bVDyIRpF100\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=bVDyIRpF100\tLa gran extincion de animales salvajes\thttps://www.youtube.com/watch?v=bVDyIRpF100\tFrank Cuesta - Santuario Libertad - Videos\tNA		
NH3gupG5mOE\tLo confieso: SOY UN VAGO\thttps://www.youtube.com/watch?v=NH3gupG5mOE\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=NH3gupG5mOE\tLo confieso: SOY UN VAGO\thttps://www.youtube.com/watch?v=NH3gupG5mOE\tFrank Cuesta - Santuario Libertad - Videos\tNA		
JpoRtzu59-Y\tComo cargarte una camara al final de un gran video....\thttps://www.youtube.com/watch?v=JpoRtzu59-Y\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=JpoRtzu59-Y\tComo cargarte una camara al final de un gran video....\thttps://www.youtube.com/watch?v=JpoRtzu59-Y\tFrank Cuesta - Santuario Libertad - Videos\tNA		
nahRkQEpt0A\tMenuda hija de p...\thttps://www.youtube.com/watch?v=nahRkQEpt0A\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=nahRkQEpt0A\tMenuda hija de p...\thttps://www.youtube.com/watch?v=nahRkQEpt0A\tFrank Cuesta - Santuario Libertad - Videos\tNA		
utq4DUD3RJo\ty de repente, aparece una pitonaza\thttps://www.youtube.com/watch?v=utq4DUD3RJo\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=utq4DUD3RJo\ty de repente, aparece una pitonaza\thttps://www.youtube.com/watch?v=utq4DUD3RJo\tFrank Cuesta - Santuario Libertad - Videos\tNA		
XHB16Ia2qOA\tMi primera vibora :-)\thttps://www.youtube.com/watch?v=XHB16Ia2qOA\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=XHB16Ia2qOA\tMi primera vibora :-)\thttps://www.youtube.com/watch?v=XHB16Ia2qOA\tFrank Cuesta - Santuario Libertad - Videos\tNA		
oB1Nz70ZJLs\tOs vais a descohhhonar!!!!!!!!!!!!!!!!!\thttps://www.youtube.com/watch?v=oB1Nz70ZJLs\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=oB1Nz70ZJLs\tOs vais a descohhhonar!!!!!!!!!!!!!!!!!\thttps://www.youtube.com/watch?v=oB1Nz70ZJLs\tFrank Cuesta - Santuario Libertad - Videos\tNA		
7UhyIBhnxoE\tQUE PACIENCIAAAAAAAAAAAAAAAAAAAAA\thttps://www.youtube.com/watch?v=7UhyIBhnxoE\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=7UhyIBhnxoE\tQUE PACIENCIAAAAAAAAAAAAAAAAAAAAA\thttps://www.youtube.com/watch?v=7UhyIBhnxoE\tFrank Cuesta - Santuario Libertad - Videos\tNA		
lLP6pjz-PZA\tCuando un animal huele libertad...tiene miedo\thttps://www.youtube.com/watch?v=lLP6pjz-PZA\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=lLP6pjz-PZA\tCuando un animal huele libertad...tiene miedo\thttps://www.youtube.com/watch?v=lLP6pjz-PZA\tFrank Cuesta - Santuario Libertad - Videos\tNA		
IcNGtf0X0HM\tCondenado a cadena perpetua (Conmutamos la pena)\thttps://www.youtube.com/watch?v=IcNGtf0X0HM\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=IcNGtf0X0HM\tCondenado a cadena perpetua (Conmutamos la pena)\thttps://www.youtube.com/watch?v=IcNGtf0X0HM\tFrank Cuesta - Santuario Libertad - Videos\tNA		
i0yB9O_x4a8\tEl espiritu del santuario....\thttps://www.youtube.com/watch?v=i0yB9O_x4a8\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=i0yB9O_x4a8\tEl espiritu del santuario....\thttps://www.youtube.com/watch?v=i0yB9O_x4a8\tFrank Cuesta - Santuario Libertad - Videos\tNA		
pMU0xD1wbuo\tQue momentazo :-)\thttps://www.youtube.com/watch?v=pMU0xD1wbuo\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=pMU0xD1wbuo\tQue momentazo :-)\thttps://www.youtube.com/watch?v=pMU0xD1wbuo\tFrank Cuesta - Santuario Libertad - Videos\tNA		
zmn_jkRVWQ4\tCuantas cosas en un solo video :-)\thttps://www.youtube.com/watch?v=zmn_jkRVWQ4\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=zmn_jkRVWQ4\tCuantas cosas en un solo video :-)\thttps://www.youtube.com/watch?v=zmn_jkRVWQ4\tFrank Cuesta - Santuario Libertad - Videos\tNA		
Qui5I9CB5q4\tDisculpas publicas!!!\thttps://www.youtube.com/watch?v=Qui5I9CB5q4\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=Qui5I9CB5q4\tDisculpas publicas!!!\thttps://www.youtube.com/watch?v=Qui5I9CB5q4\tFrank Cuesta - Santuario Libertad - Videos\tNA		
Xh0w0UFVFUQ\tLa cueva de murcielagos ya esta hecha :-)\thttps://www.youtube.com/watch?v=Xh0w0UFVFUQ\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=Xh0w0UFVFUQ\tLa cueva de murcielagos ya esta hecha :-)\thttps://www.youtube.com/watch?v=Xh0w0UFVFUQ\tFrank Cuesta - Santuario Libertad - Videos\tNA		
AVNp_Cpb7nM\tMomento increible\thttps://www.youtube.com/watch?v=AVNp_Cpb7nM\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=AVNp_Cpb7nM\tMomento increible\thttps://www.youtube.com/watch?v=AVNp_Cpb7nM\tFrank Cuesta - Santuario Libertad - Videos\tNA		
7PeUYcIjVEM\tNUTRIAS (El mejor video que jamas vereis)\thttps://www.youtube.com/watch?v=7PeUYcIjVEM\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=7PeUYcIjVEM\tNUTRIAS (El mejor video que jamas vereis)\thttps://www.youtube.com/watch?v=7PeUYcIjVEM\tFrank Cuesta - Santuario Libertad - Videos\tNA		
Vvksuv3Pm4Q\tCon un leopardo en el culo\thttps://www.youtube.com/watch?v=Vvksuv3Pm4Q\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=Vvksuv3Pm4Q\tCon un leopardo en el culo\thttps://www.youtube.com/watch?v=Vvksuv3Pm4Q\tFrank Cuesta - Santuario Libertad - Videos\tNA		
x6M6FIGV63A\tSabiais esto?\thttps://www.youtube.com/watch?v=x6M6FIGV63A\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=x6M6FIGV63A\tSabiais esto?\thttps://www.youtube.com/watch?v=x6M6FIGV63A\tFrank Cuesta - Santuario Libertad - Videos\tNA		
DvRL0cBMRl0\tCerdos, locuras y tranquilidad\thttps://www.youtube.com/watch?v=DvRL0cBMRl0\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=DvRL0cBMRl0\tCerdos, locuras y tranquilidad\thttps://www.youtube.com/watch?v=DvRL0cBMRl0\tFrank Cuesta - Santuario Libertad - Videos\tNA		
byqEADN7_UY\tUna burra y varios burros\thttps://www.youtube.com/watch?v=byqEADN7_UY\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=byqEADN7_UY\tUna burra y varios burros\thttps://www.youtube.com/watch?v=byqEADN7_UY\tFrank Cuesta - Santuario Libertad - Videos\tNA		
WCSJOBbgMbs\tNo estaba muerto, estaba de ...\thttps://www.youtube.com/watch?v=WCSJOBbgMbs\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=WCSJOBbgMbs\tNo estaba muerto, estaba de ...\thttps://www.youtube.com/watch?v=WCSJOBbgMbs\tFrank Cuesta - Santuario Libertad - Videos\tNA		
fBHjmiAaJfo\tLlegan nuevos bichos al santuario\thttps://www.youtube.com/watch?v=fBHjmiAaJfo\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=fBHjmiAaJfo\tLlegan nuevos bichos al santuario\thttps://www.youtube.com/watch?v=fBHjmiAaJfo\tFrank Cuesta - Santuario Libertad - Videos\tNA		
3bWL3njagGY\tEncontramos la araña del meme\thttps://www.youtube.com/watch?v=3bWL3njagGY\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=3bWL3njagGY\tEncontramos la araña del meme\thttps://www.youtube.com/watch?v=3bWL3njagGY\tFrank Cuesta - Santuario Libertad - Videos\tNA		
wdHN7xD8cGM\tQUE P#HTA VERGÜENZA\thttps://www.youtube.com/watch?v=wdHN7xD8cGM\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=wdHN7xD8cGM\tQUE P#HTA VERGÜENZA\thttps://www.youtube.com/watch?v=wdHN7xD8cGM\tFrank Cuesta - Santuario Libertad - Videos\tNA		
bInTJT9i0eM\tSalvo una serpiente y me ataca como una loca\thttps://www.youtube.com/watch?v=bInTJT9i0eM\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=bInTJT9i0eM\tSalvo una serpiente y me ataca como una loca\thttps://www.youtube.com/watch?v=bInTJT9i0eM\tFrank Cuesta - Santuario Libertad - Videos\tNA		
EaqfFw6CsOQ\tEncuentro autenticos huevos de dragon !!!\thttps://www.youtube.com/watch?v=EaqfFw6CsOQ\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=EaqfFw6CsOQ\tEncuentro autenticos huevos de dragon !!!\thttps://www.youtube.com/watch?v=EaqfFw6CsOQ\tFrank Cuesta - Santuario Libertad - Videos\tNA		
Jjytzc-4RpI\tKaka murio el dia de mi cumpleaños\thttps://www.youtube.com/watch?v=Jjytzc-4RpI\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=Jjytzc-4RpI\tKaka murio el dia de mi cumpleaños\thttps://www.youtube.com/watch?v=Jjytzc-4RpI\tFrank Cuesta - Santuario Libertad - Videos\tNA		
ci9K6ZIQ9hY\tEstas son las mañanitas, que cantaba el.....\thttps://www.youtube.com/watch?v=ci9K6ZIQ9hY\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=ci9K6ZIQ9hY\tEstas son las mañanitas, que cantaba el.....\thttps://www.youtube.com/watch?v=ci9K6ZIQ9hY\tFrank Cuesta - Santuario Libertad - Videos\tNA		
IZ3vi50cF5c\tMe tienen hasta los....\thttps://www.youtube.com/watch?v=IZ3vi50cF5c\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=IZ3vi50cF5c\tMe tienen hasta los....\thttps://www.youtube.com/watch?v=IZ3vi50cF5c\tFrank Cuesta - Santuario Libertad - Videos\tNA		
u54ZLbi_XlU\tYa tengo perro en el santuario :-)\thttps://www.youtube.com/watch?v=u54ZLbi_XlU\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=u54ZLbi_XlU\tYa tengo perro en el santuario :-)\thttps://www.youtube.com/watch?v=u54ZLbi_XlU\tFrank Cuesta - Santuario Libertad - Videos\tNA		
CrjIeemVA2M\tESPECTACULAR (Los ultimos 4 minutos son INCREIBLES)\thttps://www.youtube.com/watch?v=CrjIeemVA2M\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=CrjIeemVA2M\tESPECTACULAR (Los ultimos 4 minutos son INCREIBLES)\thttps://www.youtube.com/watch?v=CrjIeemVA2M\tFrank Cuesta - Santuario Libertad - Videos\tNA		
frcP4hnc6Vo\tMañana Kaka vuelve al santuario\thttps://www.youtube.com/watch?v=frcP4hnc6Vo\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=frcP4hnc6Vo\tMañana Kaka vuelve al santuario\thttps://www.youtube.com/watch?v=frcP4hnc6Vo\tFrank Cuesta - Santuario Libertad - Videos\tNA		
Zqni9bVfvO4\tY los pangolines?...pues felices por aqui.\thttps://www.youtube.com/watch?v=Zqni9bVfvO4\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=Zqni9bVfvO4\tY los pangolines?...pues felices por aqui.\thttps://www.youtube.com/watch?v=Zqni9bVfvO4\tFrank Cuesta - Santuario Libertad - Videos\tNA		
hQMYeofhWN4\tYa estan juntas todas las avestruces\thttps://www.youtube.com/watch?v=hQMYeofhWN4\tFrank Cuesta - Santuario Libertad - Videos\tNA		https://www.youtube.com/watch?v=hQMYeofhWN4\tYa estan juntas todas las avestruces\thttps://www.youtube.com/watch?v=hQMYeofhWN4\tFrank Cuesta - Santuario Libertad - Videos\tNA		
